song;artist;username;date;retweets;favorites;geo;mentions;hashtags;id;text
Perfect;Ed Sheeran;iutuv2;2018-01-02 08:17;0;0;"None";; ;948105970684743681;lloro mi mamá ama a Ed Sheeran lpm pone los discos y todo lpm la amo mujer ya la estoy convenciendo para que me lleve a verlo
Perfect;Ed Sheeran;hits4uradio;2018-01-02 07:03;0;0;"None";; ;948087445660295168;This song is playing: Ed Sheeran - Perfect Listen: https://t.co/Yu55BIA5JO
Perfect;Ed Sheeran;kristebellaaa;2018-01-02 02:01;1;0;"None";@cecelivesin1989 ; ;948011440958558208;RT @cecelivesin1989: hey what happened to End Game video featuring ed sheeran, future, past, present, katy perry and Pope francis? i saw on…
Perfect;Ed Sheeran;cecelivesin1989;2018-01-02 00:01;1;8;"None";; ;947981228334026758;hey what happened to End Game video featuring ed sheeran, future, past, present, katy perry and Pope francis? i saw… https://t.co/Tu3tsOwzcw
Stargazing;Kygo;DistrictDaCapo;2018-01-02 21:49;2;0;"None";@duncan_vrosch ; ;948310217573445632;RT @duncan_vrosch: ‘IMAGING | RTV PARKSTAD - POWERINTRO - Kygo - Stargazing (JANUARI 2018)’ op #SoundCloud #np https://t.co/nNSKGFxVjW
Stargazing;Kygo;duncan_vrosch;2018-01-02 21:48;2;1;"None";; ;948310098547499013;‘IMAGING | RTV PARKSTAD - POWERINTRO - Kygo - Stargazing (JANUARI 2018)’ op #SoundCloud #np https://t.co/nNSKGFxVjW
Stargazing;Kygo;OfficialFeestDJ;2018-01-02 21:34;1;0;"None";@ZiggoDome @YouTube ; ;948306470071930880;RT @ZiggoDome: Kygo - Stargazing ft. Justin Jesso https://t.co/ZfZypYgNR8 via @YouTube Binnenkort in de Ziggo Dome! Info https://t.co/GW8m9…
Stargazing;Kygo;ZiggoDome;2018-01-02 20:50;1;2;"None";@YouTube ; ;948295522959405057;Kygo - Stargazing ft. Justin Jesso https://t.co/ZfZypYgNR8 via @YouTube Binnenkort in de Ziggo Dome! Info https://t.co/GW8m9mlw8p
Stargazing;Kygo;hits4uradio;2018-01-02 17:27;0;0;"None";; ;948244418984906752;This song is playing: Kygo - Never Let You Go Listen: https://t.co/Yu55BIA5JO
Stargazing;Kygo;hits4uradio;2018-01-02 15:55;0;0;"None";; ;948221258537340935;This song is playing: Kygo - Stargazing (feat. Justin Jesso) Listen: https://t.co/Yu55BIA5JO
Stargazing;Kygo;deepplaylist;2018-01-02 15:33;0;0;"None";; ;948215595941679105;Nu on air: Kygo ft Justin Jesso - Stargazing https://t.co/shpWE32VKS
Stargazing;Kygo;namzo;2018-01-02 13:06;0;0;"None";; ;948178749375287303;My Spotify 2017 Wrapped. Top Artist: Kygo https://t.co/P62yp0fZPS
Stargazing;Kygo;jlbeuken;2018-01-02 12:39;0;0;"None";@YouTube ; ;948171996206190593;Kygo - Stargazing ft. Justin Jesso https://t.co/ItDKUYFhGM via @YouTube
Stargazing;Kygo;hits4uradio;2018-01-02 11:50;0;0;"None";; ;948159496827932672;This song is playing: Kygo &amp; Ellie Goulding - First Time Listen: https://t.co/Yu55BIA5JO
Stargazing;Kygo;hits4uradio;2018-01-02 08:41;0;0;"None";; ;948111890886078464;This song is playing: Kygo - Stargazing (feat. Justin Jesso) Listen: https://t.co/Yu55BIA5JO
Silence;Marshmello;PowerMusicRad;2018-01-02 17:30;0;0;"None";; ;948245185875595265;Now playing Marshmello ft. Khalid - Silence on https://t.co/cv15KfI5UI
Silence;Marshmello;TheBigBeatFm;2018-01-02 10:30;0;0;"None";; ;948139482196344832;Now playing Marshmello &amp; Khalid - Silence on BE@TFM
Silence;Marshmello;deepplaylist;2018-01-02 03:00;0;0;"None";; ;948026181475020800;Nu on air: Marshmello ft Khalid - Silence https://t.co/shpWE32VKS
Silence;Marshmello;hits4uradio;2018-01-02 02:22;0;0;"None";; ;948016700645142530;This song is playing: Marshmello - Silence (feat. Khalid) Listen: https://t.co/Yu55BIA5JO
What Lovers Do;Maroon 5;hits4uradio;2018-01-02 17:32;0;0;"None";; ;948245706850136068;This song is playing: Maroon 5 - What Lovers Do (feat. SZA) Listen: https://t.co/Yu55BIA5JO
What Lovers Do;Maroon 5;deepplaylist;2018-01-02 16:44;0;0;"None";; ;948233670594310144;Nu on air: Maroon 5 ft SZA - What Lovers Do https://t.co/shpWE32VKS
What Lovers Do;Maroon 5;hits4uradio;2018-01-02 00:25;0;0;"None";; ;947987121964494848;This song is playing: Maroon 5 - What Lovers Do (feat. SZA) Listen: https://t.co/Yu55BIA5JO
Him & I;G-Eazy;erhandalfidan;2018-01-02 17:09;0;1;"None";; ;948239872493522946;yılın son ayı çıktı ama #yeniyıl' in ilk hiti  G-Eazy &amp; Halsey - Him &amp; I https://t.co/AhXcI5w5J5
Him & I;G-Eazy;herzhamburgerin;2018-01-02 13:16;0;2;"None";; ;948181264493932544;G-Eazy &amp; Halsey - Him &amp; I #NowPlaying
